Epoch # 0:	train loss: 158.632	val loss: 22.739
Epoch # 1:	train loss: 17.095	val loss: 10.636
Epoch # 2:	train loss: 7.518	val loss:  6.19
Epoch # 3:	train loss: 5.674	val loss: 5.195
Epoch # 4:	train loss: 4.801	val loss: 4.821
Epoch # 5:	train loss: 4.163	val loss: 3.894
Epoch # 6:	train loss: 3.778	val loss:  4.11
Epoch # 7:	train loss: 3.458	val loss: 3.417
Epoch # 8:	train loss: 3.296	val loss: 3.896
Epoch # 9:	train loss: 3.046	val loss:  3.01
Epoch #10:	train loss: 2.687	val loss: 2.717
Epoch #11:	train loss: 2.645	val loss: 2.722
Epoch #12:	train loss: 2.613	val loss: 2.683
Epoch #13:	train loss: 2.593	val loss: 2.677
Epoch #14:	train loss: 2.587	val loss:  2.66
Epoch #15:	train loss: 2.549	val loss: 2.664
Epoch #16:	train loss: 2.537	val loss: 2.648
Epoch #17:	train loss: 2.516	val loss: 2.629
Epoch #18:	train loss: 2.492	val loss: 2.614
Epoch #19:	train loss: 2.482	val loss: 2.627
Epoch #20:	train loss: 2.445	val loss: 2.579
Epoch #21:	train loss:  2.43	val loss: 2.587
Epoch #22:	train loss: 2.445	val loss: 2.579
Epoch #23:	train loss: 2.428	val loss: 2.576
Epoch #24:	train loss: 2.427	val loss: 2.578
Epoch #25:	train loss: 2.426	val loss: 2.582
Epoch #26:	train loss: 2.423	val loss: 2.574
Epoch #27:	train loss: 2.424	val loss: 2.574
Epoch #28:	train loss: 2.423	val loss:  2.57
Epoch #29:	train loss:  2.42	val loss: 2.569
Epoch #30:	train loss: 2.416	val loss: 2.573
Epoch #31:	train loss: 2.408	val loss:  2.57
Epoch #32:	train loss: 2.416	val loss: 2.574
Epoch #33:	train loss: 2.413	val loss: 2.567
Epoch #34:	train loss: 2.407	val loss: 2.569
Epoch #35:	train loss: 2.408	val loss: 2.567
Epoch #36:	train loss: 2.408	val loss: 2.569
Epoch #37:	train loss: 2.417	val loss: 2.573
Epoch #38:	train loss: 2.406	val loss: 2.566
Epoch #39:	train loss: 2.411	val loss: 2.569
